,AGE,ATTENDANCE,GRADE,INCOME_QUINTILE,PREPARE_ATTENDANCE,PREPARE_GRADE,PREPARE_join_1years_ago,PREPARE_join_2years_ago,PREPARE_join_3years_ago,PREPARE_join_4years_ago,PREPARE_join_this_year,TOTAL_JOIN,TOTAL_OFF,UNI_DIST,join_1years_ago,join_2years_ago,join_3years_ago,join_4years_ago,join_this_year
8789,24.999999999999996,0.7,3.5,5.0,-0.1106999554168477,0.12238074008024971,1.2478823004904145,-1.1297369594293356,-1.4320106999554167,-1.613464110566206,-0.6758805171645118,2.0,2.0,306.0,2.0,0.0,0.0,0.0,0.0
8790,24.999999999999996,0.7,3.5,3.0,-0.1106999554168477,0.12238074008024971,2.2478823004904145,0.8702630405706644,0.567989300044583,12.386535889433794,4.3241194828354885,26.0,1.0,7.576923076923077,3.0,2.0,2.0,14.0,5.0
8791,24.999999999999996,0.8,4.0,4.0,-0.010699955416847604,0.6223807400802497,4.247882300490415,0.8702630405706644,-1.4320106999554167,11.386535889433793,-0.6758805171645118,20.0,5.0,59.45,5.0,2.0,0.0,13.0,0.0
8792,24.999999999999996,0.7,4.0,2.0,-0.1106999554168477,0.6223807400802497,-0.7521176995095854,-1.1297369594293356,0.567989300044583,0.386535889433794,-0.6758805171645118,4.0,1.0,49.5,0.0,0.0,2.0,2.0,0.0
8793,24.999999999999996,0.7,3.5,2.0,-0.1106999554168477,0.12238074008024971,-0.7521176995095854,-1.1297369594293356,-1.4320106999554167,32.386535889433794,-0.6758805171645118,34.0,3.0000000000000004,0.0,0.0,0.0,0.0,34.0,0.0
8794,24.999999999999996,0.8,4.0,4.0,-0.010699955416847604,0.6223807400802497,-0.7521176995095854,-0.12973695942933558,-1.4320106999554167,-1.613464110566206,-0.6758805171645118,1.0,2.0,29.999999999999996,0.0,1.0,0.0,0.0,0.0
8795,24.999999999999996,0.7,2.5,2.0,-0.1106999554168477,-0.8776192599197503,7.2478823004904145,-1.1297369594293356,-1.4320106999554167,-1.613464110566206,0.32411948283548825,9.0,1.0,43.0,8.0,0.0,0.0,0.0,1.0
8796,24.999999999999996,0.7,3.0000000000000004,2.0,-0.1106999554168477,-0.3776192599197503,0.24788230049041451,-1.1297369594293356,-0.43201069995541663,0.386535889433794,-0.6758805171645118,4.0,1.0,3.5,1.0,0.0,1.0,2.0,0.0
8797,24.999999999999996,0.7,4.0,3.0,-0.1106999554168477,0.6223807400802497,3.247882300490415,1.8702630405706642,4.567989300044584,15.386535889433796,1.324119482835488,32.0,3.0000000000000004,1.03125,4.0,2.9999999999999996,6.0,17.0,2.0
8798,24.999999999999996,0.8,4.0,4.0,-0.010699955416847604,0.6223807400802497,4.247882300490415,-1.1297369594293356,7.567989300044584,-1.613464110566206,3.3241194828354885,18.0,3.0000000000000004,15.333333333333334,5.0,0.0,9.0,0.0,4.0
